index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
0,SJUA,San Juan,06/30/2008,06/30/2014,,,,,
1,SJUA,San Juan,07/01/2014,06/30/2016,,,,,
2,SJUA,San Juan,07/01/2016,12/31/2017,,,,,
3,SJUA,San Juan,01/01/2018,06/30/2019,,,,,
4,SJUA,San Juan,07/01/2019,06/30/2021,,,,,
5,SJUA,San Juan,07/01/2021,06/30/2022,,,,,
6,SJUA,San Juan,07/01/2022,06/30/2023,,,,,
7,SJUA,San Juan,07/01/2023,03/15/2024,,,,,
