index,BCODE,Basin_Name,start_date,end_date,time_duration,basin_count,over_one_thousand,file_name,finished
0,SASS,Sassandra,06/30/2008,07/01/2023,,,,,
1,SASS,Sassandra,2023-07-02 00:00:00,2024-03-15 00:00:00,,,,,
